employee_id,job_type,invoice_amount,material_costs,request_date,start_date,completion_date,customer_id,customer_type,customer_postal_code,customer_satisfaction,employee_experience
j_1cc711,water_feature,4300,2120,9/12/2022,10/6/2022,10/11/2022,c_86b6a,residential,A1H,1,5
j_5c2930,retaining_wall,2260,1332,9/30/2022,10/15/2022,10/18/2022,c_86b6a,residential,A1H,1,1
j_584964,garden_landscaping,1490,516,10/12/2022,10/20/2022,10/22/2022,c_86b6a,residential,A1H,9,5
j_45e803,tree_pruning,330,80,4/9/2022,4/19/2022,4/20/2022,c_5de939,commercial,A1E,1,2
j_904b33,complete_lawncare,610,203,4/30/2022,5/5/2022,5/6/2022,c_5de939,commercial,A1E,8,5
j_f087d,spring_cleanup,460,117,5/6/2022,5/10/2022,5/11/2022,c_5de939,commercial,A1E,5,6
j_7a3ceb,spring_cleanup,460,116,5/23/2022,6/2/2022,6/3/2022,c_5de939,commercial,A1E,9,6
j_3365d3,garden_beds,580,207,7/7/2022,8/4/2022,8/5/2022,c_5de939,commercial,A1E,6,2
j_5ce25,basic_lawncare,340,91,7/31/2022,9/2/2022,9/3/2022,c_5de939,commercial,A1E,9,1
j_ff717,complete_lawncare,640,215,8/20/2022,9/24/2022,9/25/2022,c_5de939,commercial,A1E,8,1
j_4ae68f,tree_pruning,550,127,4/10/2022,4/19/2022,4/20/2022,c_90986b,commercial,A1S,3,1
j_76e39,tree_pruning,520,121,5/2/2022,5/6/2022,5/8/2022,c_90986b,commercial,A1S,3,4
j_16610c,garden_beds,950,284,6/23/2022,7/12/2022,7/13/2022,c_90986b,commercial,A1S,7,6
j_1182c4,garden_beds,980,293,9/1/2022,10/3/2022,10/4/2022,c_90986b,commercial,A1S,9,4
j_79f05a,spring_cleanup,420,111,4/11/2022,4/19/2022,4/20/2022,c_6a20b5,residential,A1N,6,5
j_759507,basic_lawncare,320,87,5/19/2022,5/29/2022,5/30/2022,c_6a20b5,residential,A1N,2,1
j_6b17f7,garden_landscaping,1340,496,6/8/2022,6/20/2022,6/23/2022,c_6a20b5,residential,A1N,4,6
j_5c98f,install_new_lawn,1430,956,6/20/2022,7/10/2022,7/11/2022,c_6a20b5,residential,A1N,4,2
j_51c312,lawn_treatment,520,205,8/12/2022,9/14/2022,9/15/2022,c_6a20b5,residential,A1N,10,2
j_90f288,garden_beds,520,196,8/12/2022,9/14/2022,9/15/2022,c_6a20b5,residential,A1N,9,3
j_91277d,basic_lawncare,310,87,9/5/2022,10/4/2022,10/5/2022,c_6a20b5,residential,A1N,4,6
j_49851a,fall_planting,580,230,9/12/2022,10/6/2022,10/8/2022,c_6a20b5,residential,A1N,7,1
j_986771,install_new_lawn,1440,965,4/12/2022,4/19/2022,4/20/2022,c_96be39,residential,A1N,6,3
j_72c0a9,complete_lawncare,570,205,5/28/2022,6/4/2022,6/5/2022,c_96be39,residential,A1N,5,4
j_7c5a09,basic_lawncare,290,83,7/11/2022,8/8/2022,8/8/2022,c_96be39,residential,A1N,10,4
j_e42ec,complete_lawncare,340,137,4/13/2022,4/20/2022,4/20/2022,c_e24b0,residential,A1E,4,5
j_77a03a,install_new_lawn,770,638,5/30/2022,6/9/2022,6/9/2022,c_e24b0,residential,A1E,7,4
j_3aef53,tree_pruning,190,54,7/18/2022,8/19/2022,8/22/2022,c_e24b0,residential,A1E,3,6
j_15ee69,tree_pruning,190,57,8/1/2022,9/4/2022,9/4/2022,c_e24b0,residential,A1E,9,1
j_58c99a,complete_lawncare,350,136,8/2/2022,9/5/2022,9/5/2022,c_e24b0,residential,A1E,10,4
j_4cbfaa,fall_planting,340,151,10/25/2022,10/25/2022,10/26/2022,c_e24b0,residential,A1E,7,6
j_156d6b,garden_landscaping,1460,510,4/8/2022,4/18/2022,4/21/2022,c_64fc30,residential,A1H,5,2
j_1d33a4,tree_pruning,340,93,5/17/2022,5/26/2022,5/27/2022,c_64fc30,residential,A1H,5,4
j_8e5c04,tree_pruning,330,88,6/18/2022,7/8/2022,7/8/2022,c_64fc30,residential,A1H,7,1
j_3e6f48,install_new_lawn,1660,1049,7/7/2022,8/4/2022,8/4/2022,c_64fc30,residential,A1H,8,1
j_74add6,garden_beds,590,215,8/10/2022,9/12/2022,9/13/2022,c_64fc30,residential,A1H,6,3
j_324b54,garden_beds,600,220,8/30/2022,9/30/2022,10/2/2022,c_64fc30,residential,A1H,10,6
j_985a3,fall_planting,620,242,10/15/2022,10/20/2022,10/21/2022,c_64fc30,residential,A1H,5,6
j_18c263,tree_pruning,330,85,10/21/2022,10/24/2022,10/24/2022,c_64fc30,residential,A1H,9,1
j_5c2b3,garden_landscaping,1230,459,4/10/2022,4/19/2022,4/21/2022,c_442ed8,residential,A1N,9,2
j_881bd0,complete_lawncare,500,176,5/23/2022,6/2/2022,6/3/2022,c_442ed8,residential,A1N,1,3
j_29ec65,tree_pruning,270,76,6/24/2022,7/17/2022,7/17/2022,c_442ed8,residential,A1N,3,2
j_74af8c,basic_lawncare,280,83,6/30/2022,7/26/2022,7/27/2022,c_442ed8,residential,A1N,6,5
j_8eace8,garden_landscaping,1230,459,7/6/2022,8/1/2022,8/5/2022,c_442ed8,residential,A1N,2,6
j_5d658a,install_new_lawn,1350,945,7/14/2022,8/13/2022,8/14/2022,c_442ed8,residential,A1N,7,4
j_8714d4,basic_lawncare,290,86,9/15/2022,10/9/2022,10/10/2022,c_442ed8,residential,A1N,9,5
j_2fc508,tree_pruning,290,79,4/16/2022,4/21/2022,4/21/2022,c_6d3315,residential,A1H,8,1
j_7fc5d4,install_new_lawn,1350,914,4/26/2022,5/2/2022,5/3/2022,c_6d3315,residential,A1H,10,4
j_7dc55f,garden_landscaping,1240,452,10/6/2022,10/17/2022,10/19/2022,c_6d3315,residential,A1H,6,1
j_c236f,complete_lawncare,350,132,4/17/2022,4/21/2022,4/21/2022,c_70b0db,commercial,A1C,3,3
j_41db45,spring_cleanup,260,69,4/19/2022,4/27/2022,4/28/2022,c_70b0db,commercial,A1C,2,6
j_1820b6,basic_lawncare,180,58,5/10/2022,5/17/2022,5/17/2022,c_70b0db,commercial,A1C,1,5
j_3e0de4,install_new_lawn,780,637,5/13/2022,5/21/2022,5/21/2022,c_70b0db,commercial,A1C,1,5
j_8a148a,garden_landscaping,810,320,5/23/2022,6/2/2022,6/3/2022,c_70b0db,commercial,A1C,1,5
j_105a79,spring_cleanup,260,71,5/27/2022,6/4/2022,6/5/2022,c_70b0db,commercial,A1C,2,2
j_3d7175,garden_beds,310,124,6/23/2022,7/13/2022,7/14/2022,c_70b0db,commercial,A1C,4,5
j_3aa2ad,garden_landscaping,790,321,7/12/2022,8/11/2022,8/13/2022,c_70b0db,commercial,A1C,4,5
j_497bb9,garden_landscaping,790,323,8/23/2022,9/26/2022,9/27/2022,c_70b0db,commercial,A1C,5,2
j_102cc5,retaining_wall,1720,753,9/24/2022,10/12/2022,10/14/2022,c_70b0db,commercial,A1C,1,2
j_640a5a,water_feature,5530,3298,4/7/2022,4/18/2022,4/22/2022,c_52201d,commercial,A1S,5,2
j_93e9ab,spring_cleanup,870,192,5/1/2022,5/5/2022,5/7/2022,c_52201d,commercial,A1S,1,2
j_4ca5c8,garden_landscaping,2860,855,5/29/2022,6/8/2022,6/10/2022,c_52201d,commercial,A1S,8,2
j_47bc62,garden_landscaping,2920,873,8/21/2022,9/21/2022,9/23/2022,c_52201d,commercial,A1S,10,1
j_4fc1f3,basic_lawncare,660,156,10/21/2022,10/24/2022,10/25/2022,c_52201d,commercial,A1S,5,5
j_9314ba,spring_cleanup,430,116,4/15/2022,4/21/2022,4/22/2022,c_747610,residential,A1A,2,5
j_84578b,complete_lawncare,610,214,6/5/2022,6/15/2022,6/16/2022,c_747610,residential,A1A,4,2
j_1f5e04,lawn_treatment,540,208,6/15/2022,7/1/2022,7/3/2022,c_747610,residential,A1A,6,6
j_859ed0,basic_lawncare,310,87,6/20/2022,7/10/2022,7/11/2022,c_747610,residential,A1A,3,6
j_66953c,tree_pruning,310,79,7/21/2022,8/23/2022,8/24/2022,c_747610,residential,A1A,10,1
j_709009,basic_lawncare,310,85,8/17/2022,9/19/2022,9/20/2022,c_747610,residential,A1A,10,3
j_34c4b1,tree_pruning,310,85,10/26/2022,10/26/2022,10/27/2022,c_747610,residential,A1A,7,4
j_96fbeb,water_feature,4450,2279,4/14/2022,4/20/2022,4/24/2022,c_657575,commercial,A1H,4,4
j_d81f6,install_new_lawn,2130,1208,4/19/2022,4/27/2022,4/27/2022,c_657575,commercial,A1H,9,3
j_917f49,spring_cleanup,560,140,5/7/2022,5/11/2022,5/12/2022,c_657575,commercial,A1H,9,4
j_66c191,tree_pruning,420,104,8/16/2022,9/18/2022,9/19/2022,c_657575,commercial,A1H,5,5
j_2dba56,complete_lawncare,800,261,10/14/2022,10/20/2022,10/20/2022,c_657575,commercial,A1H,8,3
j_7b3a24,garden_landscaping,1730,581,10/28/2022,10/28/2022,10/30/2022,c_657575,commercial,A1H,8,6
j_82cf35,water_feature,4030,1836,4/15/2022,4/21/2022,4/24/2022,c_9338ac,residential,A1A,2,6
j_411ab0,lawn_treatment,530,208,4/21/2022,4/29/2022,4/30/2022,c_9338ac,residential,A1A,4,3
j_6a12f1,tree_pruning,320,88,5/3/2022,5/9/2022,5/9/2022,c_9338ac,residential,A1A,9,2
j_3dbb3c,tree_pruning,310,84,6/4/2022,6/14/2022,6/14/2022,c_9338ac,residential,A1A,6,2
j_df9e,install_new_lawn,1540,1010,6/19/2022,7/8/2022,7/9/2022,c_9338ac,residential,A1A,6,1
j_11d240,retaining_wall,2070,1143,6/28/2022,7/21/2022,7/22/2022,c_9338ac,residential,A1A,5,1
j_5c5903,retaining_wall,2130,1177,6/30/2022,7/26/2022,7/28/2022,c_9338ac,residential,A1A,3,6
j_123d7a,complete_lawncare,600,214,7/2/2022,7/28/2022,7/28/2022,c_9338ac,residential,A1A,4,2
j_758d9e,retaining_wall,2020,1093,7/6/2022,8/3/2022,8/4/2022,c_9338ac,residential,A1A,7,1
j_764c8b,garden_beds,560,202,7/12/2022,8/11/2022,8/12/2022,c_9338ac,residential,A1A,10,6
j_84d7e5,garden_landscaping,1310,477,7/29/2022,8/31/2022,9/2/2022,c_9338ac,residential,A1A,5,3
j_8b853c,garden_beds,540,201,8/2/2022,9/5/2022,9/6/2022,c_9338ac,residential,A1A,9,1
j_64e214,retaining_wall,2140,1159,8/7/2022,9/9/2022,9/11/2022,c_9338ac,residential,A1A,6,6
j_15bb96,garden_landscaping,1380,501,8/19/2022,9/19/2022,9/20/2022,c_9338ac,residential,A1A,10,3
j_410fec,garden_landscaping,2530,760,4/17/2022,4/22/2022,4/24/2022,c_67212c,commercial,A1L,5,4
j_655023,tree_pruning,580,135,6/1/2022,6/12/2022,6/13/2022,c_67212c,commercial,A1L,4,1
j_2f6f99,basic_lawncare,590,137,6/16/2022,7/4/2022,7/4/2022,c_67212c,commercial,A1L,9,4
j_4a0e0,garden_beds,1070,318,6/15/2022,7/4/2022,7/5/2022,c_67212c,commercial,A1L,10,4
j_d1f2c,water_feature,5050,2911,6/20/2022,7/10/2022,7/14/2022,c_67212c,commercial,A1L,2,4
j_34bb48,garden_beds,1080,325,7/5/2022,8/1/2022,8/2/2022,c_67212c,commercial,A1L,9,1
j_740879,lawn_treatment,1050,335,7/13/2022,8/12/2022,8/13/2022,c_67212c,commercial,A1L,10,6
j_701f42,basic_lawncare,600,141,7/18/2022,8/18/2022,8/19/2022,c_67212c,commercial,A1L,8,4
j_a0364,retaining_wall,2790,1870,7/19/2022,8/19/2022,8/24/2022,c_67212c,commercial,A1L,1,6
j_20e66f,install_new_lawn,3440,1669,7/29/2022,9/1/2022,9/2/2022,c_67212c,commercial,A1L,10,2
j_6dc534,basic_lawncare,610,146,8/2/2022,9/9/2022,9/10/2022,c_67212c,commercial,A1L,6,2
j_37f1b2,tree_pruning,600,144,10/8/2022,10/17/2022,10/18/2022,c_67212c,commercial,A1L,8,6
j_3b244d,basic_lawncare,340,93,4/18/2022,4/26/2022,4/27/2022,c_72681f,residential,A1S,10,4
j_3ec8c5,garden_beds,600,220,8/29/2022,9/30/2022,10/1/2022,c_72681f,residential,A1S,7,5
j_5705f4,tree_pruning,320,85,9/3/2022,10/3/2022,10/3/2022,c_72681f,residential,A1S,10,4
j_15749d,install_new_lawn,530,493,4/19/2022,4/27/2022,4/27/2022,c_73b325,residential,A1C,1,1
j_1f15ae,garden_landscaping,610,257,7/17/2022,8/15/2022,8/17/2022,c_73b325,residential,A1C,4,6
j_2c73b3,complete_lawncare,260,108,7/18/2022,8/18/2022,8/18/2022,c_73b325,residential,A1C,8,6
j_4d6b91,basic_lawncare,140,46,8/5/2022,9/8/2022,9/8/2022,c_73b325,residential,A1C,7,2
j_87d479,install_new_lawn,530,500,9/28/2022,10/14/2022,10/14/2022,c_73b325,residential,A1C,3,6
j_3c3b96,install_new_lawn,1400,966,4/20/2022,4/27/2022,4/27/2022,c_163399,residential,A1H,9,6
j_1930d7,basic_lawncare,300,84,5/17/2022,5/26/2022,5/26/2022,c_163399,residential,A1H,10,5
j_17c338,complete_lawncare,570,211,9/12/2022,10/7/2022,10/8/2022,c_163399,residential,A1H,10,6
j_1d70db,garden_beds,510,194,9/13/2022,10/7/2022,10/8/2022,c_163399,residential,A1H,8,5
j_6fd78,spring_cleanup,370,99,4/21/2022,4/29/2022,4/29/2022,c_4a3c39,residential,A1A,10,1
j_44ee0d,spring_cleanup,370,100,4/29/2022,5/5/2022,5/6/2022,c_4a3c39,residential,A1A,2,2
j_19ee4b,basic_lawncare,270,77,5/31/2022,6/11/2022,6/11/2022,c_4a3c39,residential,A1A,2,4
j_6b3e33,basic_lawncare,280,76,6/20/2022,7/10/2022,7/10/2022,c_4a3c39,residential,A1A,2,2
j_515854,tree_pruning,260,73,7/16/2022,8/15/2022,8/15/2022,c_4a3c39,residential,A1A,5,1
j_25184b,garden_landscaping,1150,439,8/10/2022,9/12/2022,9/14/2022,c_4a3c39,residential,A1A,8,2
j_392cd8,basic_lawncare,270,79,9/24/2022,10/12/2022,10/12/2022,c_4a3c39,residential,A1A,6,1
j_34e5c2,retaining_wall,2070,1147,4/20/2022,4/28/2022,4/30/2022,c_2c4016,residential,A1N,1,2
j_57817e,spring_cleanup,460,122,5/22/2022,6/1/2022,6/3/2022,c_2c4016,residential,A1N,5,2
j_5c68bb,basic_lawncare,330,92,7/8/2022,8/5/2022,8/6/2022,c_2c4016,residential,A1N,9,2
j_3f7d46,garden_beds,580,218,7/15/2022,8/14/2022,8/15/2022,c_2c4016,residential,A1N,10,1
j_8f0e81,garden_landscaping,1160,417,4/21/2022,4/28/2022,4/30/2022,c_6a166e,residential,A1N,4,3
j_5227ee,garden_landscaping,1190,464,5/2/2022,5/8/2022,5/10/2022,c_6a166e,residential,A1N,1,4
j_350e6,install_new_lawn,1340,939,5/8/2022,5/12/2022,5/13/2022,c_6a166e,residential,A1N,6,3
j_212097,basic_lawncare,290,82,6/8/2022,6/20/2022,6/20/2022,c_6a166e,residential,A1N,6,6
j_ac212,basic_lawncare,290,85,6/26/2022,7/19/2022,7/20/2022,c_6a166e,residential,A1N,4,3
j_7d1a4f,tree_pruning,270,76,7/1/2022,7/27/2022,7/28/2022,c_6a166e,residential,A1N,5,2
j_317cbd,garden_landscaping,1220,450,7/17/2022,8/17/2022,8/19/2022,c_6a166e,residential,A1N,10,2
j_3ab8af,garden_landscaping,1220,452,8/19/2022,9/20/2022,9/22/2022,c_6a166e,residential,A1N,7,3
j_477ee1,spring_cleanup,690,158,4/22/2022,4/29/2022,4/30/2022,c_db5c9,commercial,A1G,5,5
j_77737e,complete_lawncare,1010,295,5/23/2022,6/2/2022,6/3/2022,c_db5c9,commercial,A1G,9,2
j_55cb98,garden_beds,930,278,7/11/2022,8/9/2022,8/10/2022,c_db5c9,commercial,A1G,7,3
j_512870,basic_lawncare,520,122,8/1/2022,9/4/2022,9/5/2022,c_db5c9,commercial,A1G,9,3
j_415042,garden_beds,910,276,9/5/2022,10/4/2022,10/5/2022,c_db5c9,commercial,A1G,10,1
j_740e2f,fall_planting,1000,317,10/24/2022,10/24/2022,10/25/2022,c_db5c9,commercial,A1G,10,3
j_3db68,water_feature,4990,2706,10/29/2022,10/29/2022,11/1/2022,c_db5c9,commercial,A1G,6,1
j_51823e,water_feature,4460,2284,4/17/2022,4/22/2022,5/1/2022,c_74af2f,residential,A1L,3,1
j_28d7f1,spring_cleanup,520,136,5/13/2022,5/21/2022,5/24/2022,c_74af2f,residential,A1L,2,1
j_fa72d,retaining_wall,2180,1293,5/28/2022,6/4/2022,6/7/2022,c_74af2f,residential,A1L,1,2
j_2a3fbf,garden_beds,710,246,6/9/2022,6/21/2022,6/23/2022,c_74af2f,residential,A1L,3,5
j_82e437,basic_lawncare,400,105,6/14/2022,7/1/2022,7/2/2022,c_74af2f,residential,A1L,7,1
j_36c822,complete_lawncare,770,261,7/5/2022,8/1/2022,8/2/2022,c_74af2f,residential,A1L,9,6
j_973775,basic_lawncare,420,116,8/27/2022,9/28/2022,9/29/2022,c_74af2f,residential,A1L,10,6
j_619b66,garden_landscaping,1740,599,9/26/2022,10/14/2022,10/18/2022,c_74af2f,residential,A1L,6,3
j_7c896a,garden_landscaping,2810,790,4/23/2022,4/29/2022,5/1/2022,c_322f72,commercial,A1S,6,5
j_647df7,complete_lawncare,1220,343,6/8/2022,6/20/2022,6/20/2022,c_322f72,commercial,A1S,6,2
j_246daa,garden_beds,1160,337,7/28/2022,8/31/2022,9/1/2022,c_322f72,commercial,A1S,10,2
j_20c3a9,garden_beds,1180,332,8/27/2022,9/28/2022,9/29/2022,c_322f72,commercial,A1S,10,5
j_4640a5,tree_pruning,620,141,10/11/2022,10/19/2022,10/19/2022,c_322f72,commercial,A1S,5,6
j_3c4561,spring_cleanup,650,157,4/24/2022,5/1/2022,5/2/2022,c_1a05d4,commercial,A1N,5,5
j_8e16e7,garden_beds,850,268,6/8/2022,6/20/2022,6/22/2022,c_1a05d4,commercial,A1N,10,4
j_2f6bd7,tree_pruning,460,107,7/8/2022,8/5/2022,8/6/2022,c_1a05d4,commercial,A1N,7,6
j_6c556e,tree_pruning,480,118,7/12/2022,8/11/2022,8/12/2022,c_1a05d4,commercial,A1N,10,2
j_71f021,lawn_treatment,840,276,7/15/2022,8/15/2022,8/16/2022,c_1a05d4,commercial,A1N,7,3
j_7f793f,install_new_lawn,2140,1239,4/25/2022,5/2/2022,5/3/2022,c_356cb5,commercial,A1N,9,2
j_437976,complete_lawncare,760,242,6/17/2022,7/7/2022,7/8/2022,c_356cb5,commercial,A1N,6,1
j_3212e0,install_new_lawn,2160,1234,6/30/2022,7/26/2022,7/27/2022,c_356cb5,commercial,A1N,10,2
j_8b24eb,garden_beds,720,243,7/7/2022,8/4/2022,8/5/2022,c_356cb5,commercial,A1N,8,5
j_5e237d,install_new_lawn,2070,1172,7/24/2022,8/25/2022,8/26/2022,c_356cb5,commercial,A1N,10,2
j_97c4e7,lawn_treatment,730,259,8/2/2022,9/5/2022,9/6/2022,c_356cb5,commercial,A1N,7,1
j_772caf,garden_beds,730,236,8/13/2022,9/14/2022,9/15/2022,c_356cb5,commercial,A1N,10,5
j_1595d3,complete_lawncare,780,256,8/31/2022,10/2/2022,10/3/2022,c_356cb5,commercial,A1N,6,1
j_178e1c,lawn_treatment,720,253,9/29/2022,10/14/2022,10/15/2022,c_356cb5,commercial,A1N,4,5
j_735a07,fall_planting,770,277,10/13/2022,10/20/2022,10/21/2022,c_356cb5,commercial,A1N,9,3
j_70fd77,basic_lawncare,390,99,9/20/2022,10/24/2022,10/25/2022,c_356cb5,commercial,A1N,7,1
j_3c1ac3,spring_cleanup,420,113,4/26/2022,5/2/2022,5/3/2022,c_97d33,residential,A1N,6,1
j_5c7221,basic_lawncare,310,87,5/31/2022,6/12/2022,6/13/2022,c_97d33,residential,A1N,2,4
j_5e8817,garden_beds,540,199,8/2/2022,9/5/2022,9/6/2022,c_97d33,residential,A1N,10,6
j_3fcaa8,tree_pruning,310,85,8/29/2022,9/30/2022,9/30/2022,c_97d33,residential,A1N,10,1
j_33c0d9,tree_pruning,310,83,10/6/2022,10/17/2022,10/18/2022,c_97d33,residential,A1N,10,1
j_7ccd0,basic_lawncare,310,85,10/23/2022,10/24/2022,10/24/2022,c_97d33,residential,A1N,10,3
j_10d334,spring_cleanup,410,109,4/26/2022,5/2/2022,5/3/2022,c_8aceed,commercial,A1E,6,3
j_2117f0,spring_cleanup,390,107,5/13/2022,5/20/2022,5/21/2022,c_8aceed,commercial,A1E,5,3
j_974f89,complete_lawncare,530,175,6/6/2022,6/16/2022,6/17/2022,c_8aceed,commercial,A1E,3,6
j_d7d5e,garden_beds,490,178,7/13/2022,8/12/2022,8/13/2022,c_8aceed,commercial,A1E,9,1
j_5af0e1,complete_lawncare,550,193,8/31/2022,10/3/2022,10/3/2022,c_8aceed,commercial,A1E,10,5
j_7225a,basic_lawncare,290,79,9/17/2022,10/24/2022,10/24/2022,c_8aceed,commercial,A1E,9,6
j_92fc3,basic_lawncare,290,79,9/27/2022,10/24/2022,10/24/2022,c_8aceed,commercial,A1E,10,1
j_63412e,basic_lawncare,570,139,4/26/2022,5/2/2022,5/3/2022,c_abddf,commercial,A1L,5,5
j_5a6124,complete_lawncare,1090,332,5/15/2022,5/24/2022,5/24/2022,c_abddf,commercial,A1L,7,2
j_19ad2c,retaining_wall,2750,1829,6/17/2022,7/7/2022,7/9/2022,c_abddf,commercial,A1L,6,6
j_3a1d18,basic_lawncare,570,141,6/24/2022,7/17/2022,7/18/2022,c_abddf,commercial,A1L,8,4
j_541cf7,complete_lawncare,1080,320,6/24/2022,7/17/2022,7/18/2022,c_abddf,commercial,A1L,3,3
j_3c5c44,garden_beds,1020,312,8/3/2022,9/5/2022,9/6/2022,c_abddf,commercial,A1L,8,6
j_595e9c,retaining_wall,2260,1244,4/24/2022,5/1/2022,5/4/2022,c_7cae1b,commercial,A1E,3,3
j_3c0cc7,retaining_wall,2260,1253,5/12/2022,5/18/2022,5/21/2022,c_7cae1b,commercial,A1E,4,4
j_43ce7f,basic_lawncare,400,102,5/22/2022,6/1/2022,6/2/2022,c_7cae1b,commercial,A1E,4,2
j_8ad541,basic_lawncare,390,98,5/29/2022,6/23/2022,6/23/2022,c_7cae1b,commercial,A1E,6,5
j_9331eb,complete_lawncare,730,229,6/6/2022,6/23/2022,6/24/2022,c_7cae1b,commercial,A1E,6,4
j_1004ee,tree_pruning,380,90,7/3/2022,7/28/2022,7/29/2022,c_7cae1b,commercial,A1E,10,2
j_20dba2,lawn_treatment,690,240,8/9/2022,9/12/2022,9/13/2022,c_7cae1b,commercial,A1E,10,5
j_3ca2f6,install_new_lawn,1320,888,4/28/2022,5/4/2022,5/4/2022,c_6660b5,residential,A1N,6,5
j_7c32bf,spring_cleanup,410,110,5/9/2022,5/15/2022,5/16/2022,c_6660b5,residential,A1N,1,1
j_572a53,spring_cleanup,400,109,5/1/2022,5/5/2022,5/7/2022,c_56ee01,residential,A1G,3,4
j_cedcc,complete_lawncare,540,196,5/12/2022,5/18/2022,5/18/2022,c_56ee01,residential,A1G,6,4
j_673ed6,garden_beds,490,184,6/15/2022,7/4/2022,7/5/2022,c_56ee01,residential,A1G,10,4
j_61d1c,garden_beds,490,185,8/3/2022,9/6/2022,9/7/2022,c_56ee01,residential,A1G,8,4
j_24755d,lawn_treatment,480,192,10/3/2022,10/16/2022,10/17/2022,c_56ee01,residential,A1G,7,5
j_190590,fall_planting,520,207,10/14/2022,10/20/2022,10/21/2022,c_56ee01,residential,A1G,4,4
j_75a254,tree_pruning,350,90,5/1/2022,5/6/2022,5/7/2022,c_1d59e1,residential,A1N,4,4
j_52bc90,spring_cleanup,470,123,5/5/2022,5/10/2022,5/11/2022,c_1d59e1,residential,A1N,9,1
j_4475a3,install_new_lawn,1760,1105,5/9/2022,5/15/2022,5/15/2022,c_1d59e1,residential,A1N,6,5
j_6becc5,tree_pruning,350,95,6/3/2022,6/14/2022,6/14/2022,c_1d59e1,residential,A1N,1,5
j_377999,tree_pruning,350,91,6/9/2022,6/21/2022,6/22/2022,c_1d59e1,residential,A1N,3,2
j_8ef4b1,tree_pruning,360,90,6/9/2022,6/21/2022,6/22/2022,c_1d59e1,residential,A1N,5,6
j_97ea4d,basic_lawncare,360,99,7/18/2022,8/18/2022,8/19/2022,c_1d59e1,residential,A1N,8,2
j_439bb,retaining_wall,2210,1260,10/18/2022,10/21/2022,10/23/2022,c_1d59e1,residential,A1N,6,4
j_34cbea,garden_landscaping,1290,478,4/29/2022,5/5/2022,5/8/2022,c_6aa28d,residential,A1A,5,5
j_24017d,tree_pruning,300,79,5/24/2022,6/2/2022,6/3/2022,c_6aa28d,residential,A1A,7,5
j_17555a,complete_lawncare,560,191,6/6/2022,6/17/2022,6/18/2022,c_6aa28d,residential,A1A,6,3
j_4cd676,garden_landscaping,1290,460,6/11/2022,6/24/2022,6/27/2022,c_6aa28d,residential,A1A,7,4
j_25518b,lawn_treatment,520,202,6/20/2022,7/11/2022,7/12/2022,c_6aa28d,residential,A1A,10,1
j_96245f,install_new_lawn,1400,933,6/23/2022,7/14/2022,7/15/2022,c_6aa28d,residential,A1A,10,5
j_4d1cd5,water_feature,4020,1853,6/23/2022,7/13/2022,7/18/2022,c_6aa28d,residential,A1A,3,1
j_906159,basic_lawncare,310,86,6/26/2022,7/18/2022,7/19/2022,c_6aa28d,residential,A1A,10,4
j_1608a6,lawn_treatment,530,202,6/26/2022,7/18/2022,7/21/2022,c_6aa28d,residential,A1A,3,4
j_11b20b,garden_beds,530,196,7/22/2022,8/25/2022,8/26/2022,c_6aa28d,residential,A1A,10,2
j_7c79f7,garden_beds,500,181,8/13/2022,9/14/2022,9/15/2022,c_6aa28d,residential,A1A,9,1
j_6d6aa9,basic_lawncare,310,92,10/12/2022,10/20/2022,10/21/2022,c_6aa28d,residential,A1A,9,2
j_339538,garden_landscaping,1340,498,5/1/2022,5/6/2022,5/8/2022,c_63723,residential,A1N,4,3
j_171311,tree_pruning,310,85,5/4/2022,5/9/2022,5/9/2022,c_63723,residential,A1N,10,6
j_109c60,spring_cleanup,420,107,5/14/2022,5/23/2022,5/24/2022,c_63723,residential,A1N,9,1
j_52c360,complete_lawncare,580,202,6/15/2022,7/3/2022,7/4/2022,c_63723,residential,A1N,1,5
j_253538,garden_landscaping,1350,489,6/19/2022,7/8/2022,7/9/2022,c_63723,residential,A1N,3,2
j_3d376d,tree_pruning,310,86,7/22/2022,8/25/2022,8/25/2022,c_63723,residential,A1N,8,1
j_56b67f,basic_lawncare,330,98,7/25/2022,8/27/2022,8/27/2022,c_63723,residential,A1N,3,1
j_894609,tree_pruning,320,83,7/25/2022,8/29/2022,8/29/2022,c_63723,residential,A1N,9,4
j_81ab10,garden_landscaping,1300,457,8/5/2022,9/7/2022,9/9/2022,c_63723,residential,A1N,9,2
j_6b89c7,basic_lawncare,320,87,10/12/2022,10/19/2022,10/19/2022,c_63723,residential,A1N,5,1
j_15da98,garden_landscaping,1720,567,5/2/2022,5/6/2022,5/8/2022,c_298a9b,residential,A1A,4,1
j_6aa27a,basic_lawncare,410,106,5/2/2022,5/8/2022,5/8/2022,c_298a9b,residential,A1A,8,5
j_66024e,complete_lawncare,780,251,7/13/2022,8/12/2022,8/12/2022,c_298a9b,residential,A1A,7,5
j_978c19,complete_lawncare,790,255,7/26/2022,9/2/2022,9/2/2022,c_298a9b,residential,A1A,6,1
j_1f5f8b,garden_beds,730,238,8/21/2022,9/20/2022,9/20/2022,c_298a9b,residential,A1A,10,2
j_27e981,complete_lawncare,770,246,9/30/2022,10/15/2022,10/15/2022,c_298a9b,residential,A1A,5,6
